stars;acc;pp
0.47;9.7;[[37259.613]]
0.48;9.7;[[37260.273]]
0.49;9.7;[[37260.918]]
0.5;9.7;[[37261.574]]
0.51;9.7;[[37262.215]]
0.52;9.7;[[37262.87]]
0.53;9.7;[[37263.516]]
0.54;9.7;[[37264.17]]
0.55;9.7;[[37264.824]]
0.56;9.7;[[37265.47]]
0.57;9.7;[[37266.12]]
0.58;9.7;[[37266.77]]
0.59;9.7;[[37267.426]]
0.6;9.7;[[37268.07]]
0.61;9.7;[[37268.727]]
0.62;9.7;[[37269.375]]
0.63;9.7;[[37270.027]]
0.64;9.7;[[37270.67]]
0.65;9.7;[[37271.324]]
0.66;9.7;[[37271.98]]
0.67;9.7;[[37272.625]]
0.68;9.7;[[37273.277]]
0.69;9.7;[[37273.926]]
0.7;9.7;[[37274.574]]
0.71;9.7;[[37275.23]]
0.72;9.7;[[37275.875]]
0.73;9.7;[[37276.527]]
0.74;9.7;[[37277.17]]
0.75;9.7;[[37277.824]]
0.76;9.7;[[37278.484]]
0.77;9.7;[[37279.13]]
0.78;9.7;[[37279.777]]
0.79;9.7;[[37280.43]]
0.8;9.7;[[37281.082]]
0.81;9.7;[[37281.734]]
0.82;9.7;[[37282.387]]
0.83;9.7;[[37283.027]]
0.84;9.7;[[37283.684]]
0.85;9.7;[[37284.332]]
0.86;9.7;[[37284.98]]
0.87;9.7;[[37285.633]]
0.88;9.7;[[37286.29]]
0.89;9.7;[[37286.934]]
0.9;9.7;[[37287.582]]
0.91;9.7;[[37288.23]]
0.92;9.7;[[37288.887]]
0.93;9.7;[[37289.535]]
0.94;9.7;[[37290.188]]
0.95;9.7;[[37290.844]]
0.96;9.7;[[37291.49]]
0.97;9.7;[[37292.14]]
0.98;9.7;[[37292.79]]
0.99;9.7;[[37293.44]]
0.01;9.71;[[37272.66]]
0.02;9.71;[[37273.31]]
0.03;9.71;[[37273.96]]
0.04;9.71;[[37274.613]]
0.05;9.71;[[37275.266]]
0.06;9.71;[[37275.91]]
0.07;9.71;[[37276.562]]
0.08;9.71;[[37277.215]]
0.09;9.71;[[37277.863]]
0.1;9.71;[[37278.516]]
0.11;9.71;[[37279.164]]
0.12;9.71;[[37279.812]]
0.13;9.71;[[37280.46]]
0.14;9.71;[[37281.12]]
0.15;9.71;[[37281.766]]
0.16;9.71;[[37282.414]]
0.17;9.71;[[37283.07]]
0.18;9.71;[[37283.723]]
0.19;9.71;[[37284.367]]
0.2;9.71;[[37285.02]]
0.21;9.71;[[37285.664]]
0.22;9.71;[[37286.32]]
0.23;9.71;[[37286.973]]
0.24;9.71;[[37287.625]]
0.25;9.71;[[37288.27]]
0.26;9.71;[[37288.926]]
0.27;9.71;[[37289.57]]
0.28;9.71;[[37290.23]]
0.29;9.71;[[37290.87]]
0.3;9.71;[[37291.527]]
0.31;9.71;[[37292.168]]
0.32;9.71;[[37292.816]]
0.33;9.71;[[37293.473]]
0.34;9.71;[[37294.12]]
0.35;9.71;[[37294.777]]
0.36;9.71;[[37295.43]]
0.37;9.71;[[37296.074]]
0.38;9.71;[[37296.723]]
0.39;9.71;[[37297.375]]
0.4;9.71;[[37298.027]]
0.41;9.71;[[37298.684]]
0.42;9.71;[[37299.33]]
0.43;9.71;[[37299.98]]
0.44;9.71;[[37300.633]]
0.45;9.71;[[37301.277]]
0.46;9.71;[[37301.93]]
0.47;9.71;[[37302.58]]
0.48;9.71;[[37303.227]]
0.49;9.71;[[37303.875]]
0.5;9.71;[[37304.54]]
0.51;9.71;[[37305.184]]
0.52;9.71;[[37305.832]]
0.53;9.71;[[37306.48]]
0.54;9.71;[[37307.137]]
0.55;9.71;[[37307.78]]
0.56;9.71;[[37308.434]]
0.57;9.71;[[37309.082]]
0.58;9.71;[[37309.74]]
0.59;9.71;[[37310.387]]
0.6;9.71;[[37311.035]]
0.61;9.71;[[37311.684]]
0.62;9.71;[[37312.332]]
0.63;9.71;[[37312.984]]
0.64;9.71;[[37313.64]]
0.65;9.71;[[37314.285]]
0.66;9.71;[[37314.94]]
0.67;9.71;[[37315.59]]
0.68;9.71;[[37316.24]]
0.69;9.71;[[37316.89]]
0.7;9.71;[[37317.535]]
0.71;9.71;[[37318.19]]
0.72;9.71;[[37318.836]]
0.73;9.71;[[37319.492]]
0.74;9.71;[[37320.14]]
0.75;9.71;[[37320.79]]
0.76;9.71;[[37321.44]]
0.77;9.71;[[37322.098]]
0.78;9.71;[[37322.74]]
0.79;9.71;[[37323.395]]
0.8;9.71;[[37324.043]]
0.81;9.71;[[37324.69]]
0.82;9.71;[[37325.34]]
0.83;9.71;[[37325.992]]
0.84;9.71;[[37326.645]]
0.85;9.71;[[37327.293]]
0.86;9.71;[[37327.95]]
0.87;9.71;[[37328.598]]
0.88;9.71;[[37329.246]]
0.89;9.71;[[37329.902]]
0.9;9.71;[[37330.55]]
0.91;9.71;[[37331.2]]
0.92;9.71;[[37331.85]]
0.93;9.71;[[37332.496]]
0.94;9.71;[[37333.15]]
0.95;9.71;[[37333.797]]
0.96;9.71;[[37334.453]]
0.97;9.71;[[37335.098]]
0.98;9.71;[[37335.754]]
0.99;9.71;[[37336.402]]
0.01;9.72;[[37315.62]]
0.02;9.72;[[37316.277]]
0.03;9.72;[[37316.92]]
0.04;9.72;[[37317.574]]
0.05;9.72;[[37318.223]]
0.06;9.72;[[37318.88]]
0.07;9.72;[[37319.523]]
0.08;9.72;[[37320.176]]
0.09;9.72;[[37320.83]]
0.1;9.72;[[37321.477]]
0.11;9.72;[[37322.13]]
0.12;9.72;[[37322.777]]
0.13;9.72;[[37323.434]]
0.14;9.72;[[37324.08]]
0.15;9.72;[[37324.73]]
0.16;9.72;[[37325.383]]
0.17;9.72;[[37326.03]]
0.18;9.72;[[37326.676]]
0.19;9.72;[[37327.336]]
0.2;9.72;[[37327.98]]
0.21;9.72;[[37328.63]]
0.22;9.72;[[37329.285]]
0.23;9.72;[[37329.93]]
0.24;9.72;[[37330.582]]
0.25;9.72;[[37331.23]]
0.26;9.72;[[37331.887]]
0.27;9.72;[[37332.53]]
0.28;9.72;[[37333.184]]
0.29;9.72;[[37333.836]]
0.3;9.72;[[37334.484]]
0.31;9.72;[[37335.133]]
0.32;9.72;[[37335.79]]
0.33;9.72;[[37336.434]]
0.34;9.72;[[37337.086]]
0.35;9.72;[[37337.734]]
0.36;9.72;[[37338.387]]
0.37;9.72;[[37339.04]]
0.38;9.72;[[37339.688]]
0.39;9.72;[[37340.34]]
0.4;9.72;[[37340.992]]
0.41;9.72;[[37341.637]]
0.42;9.72;[[37342.293]]
0.43;9.72;[[37342.945]]
0.44;9.72;[[37343.594]]
0.45;9.72;[[37344.24]]
0.46;9.72;[[37344.895]]
0.47;9.72;[[37345.547]]
0.48;9.72;[[37346.19]]
0.49;9.72;[[37346.844]]
0.5;9.72;[[37347.492]]
0.51;9.72;[[37348.14]]
0.52;9.72;[[37348.793]]
0.53;9.72;[[37349.445]]
0.54;9.72;[[37350.094]]
0.55;9.72;[[37350.746]]
0.56;9.72;[[37351.395]]
0.57;9.72;[[37352.047]]
0.58;9.72;[[37352.695]]
0.59;9.72;[[37353.348]]
0.6;9.72;[[37354.]]
0.61;9.72;[[37354.64]]
0.62;9.72;[[37355.3]]
0.63;9.72;[[37355.95]]
0.64;9.72;[[37356.598]]
0.65;9.72;[[37357.246]]
0.66;9.72;[[37357.906]]
0.67;9.72;[[37358.55]]
0.68;9.72;[[37359.203]]
0.69;9.72;[[37359.855]]
0.7;9.72;[[37360.504]]
0.71;9.72;[[37361.15]]
0.72;9.72;[[37361.81]]
0.73;9.72;[[37362.453]]
0.74;9.72;[[37363.1]]
0.75;9.72;[[37363.76]]
0.76;9.72;[[37364.402]]
0.77;9.72;[[37365.05]]
0.78;9.72;[[37365.707]]
0.79;9.72;[[37366.36]]
0.8;9.72;[[37367.004]]
0.81;9.72;[[37367.66]]
0.82;9.72;[[37368.31]]
0.83;9.72;[[37368.96]]
0.84;9.72;[[37369.605]]
0.85;9.72;[[37370.26]]
0.86;9.72;[[37370.906]]
0.87;9.72;[[37371.562]]
0.88;9.72;[[37372.21]]
0.89;9.72;[[37372.863]]
0.9;9.72;[[37373.504]]
0.91;9.72;[[37374.168]]
0.92;9.72;[[37374.812]]
0.93;9.72;[[37375.465]]
0.94;9.72;[[37376.113]]
0.95;9.72;[[37376.766]]
0.96;9.72;[[37377.42]]
0.97;9.72;[[37378.066]]
0.98;9.72;[[37378.715]]
0.99;9.72;[[37379.36]]
0.01;9.73;[[37358.582]]
0.02;9.73;[[37359.234]]
0.03;9.73;[[37359.89]]
0.04;9.73;[[37360.54]]
0.05;9.73;[[37361.184]]
0.06;9.73;[[37361.84]]
0.07;9.73;[[37362.484]]
0.08;9.73;[[37363.137]]
0.09;9.73;[[37363.79]]
0.1;9.73;[[37364.438]]
0.11;9.73;[[37365.09]]
0.12;9.73;[[37365.734]]
0.13;9.73;[[37366.387]]
0.14;9.73;[[37367.04]]
0.15;9.73;[[37367.688]]
0.16;9.73;[[37368.344]]
0.17;9.73;[[37368.99]]
0.18;9.73;[[37369.645]]
0.19;9.73;[[37370.293]]
0.2;9.73;[[37370.938]]
0.21;9.73;[[37371.598]]
0.22;9.73;[[37372.242]]
0.23;9.73;[[37372.89]]
0.24;9.73;[[37373.54]]
0.25;9.73;[[37374.2]]
0.26;9.73;[[37374.848]]
0.27;9.73;[[37375.496]]
0.28;9.73;[[37376.145]]
0.29;9.73;[[37376.797]]
0.3;9.73;[[37377.44]]
0.31;9.73;[[37378.098]]
0.32;9.73;[[37378.75]]
0.33;9.73;[[37379.4]]
0.34;9.73;[[37380.043]]
0.35;9.73;[[37380.7]]
0.36;9.73;[[37381.35]]
0.37;9.73;[[37381.996]]
0.38;9.73;[[37382.652]]
0.39;9.73;[[37383.297]]
0.4;9.73;[[37383.945]]
0.41;9.73;[[37384.6]]
0.42;9.73;[[37385.254]]
0.43;9.73;[[37385.9]]
0.44;9.73;[[37386.56]]
0.45;9.73;[[37387.203]]
0.46;9.73;[[37387.85]]
0.47;9.73;[[37388.504]]
0.48;9.73;[[37389.156]]
0.49;9.73;[[37389.8]]
0.5;9.73;[[37390.457]]
0.51;9.73;[[37391.1]]
0.52;9.73;[[37391.754]]
0.53;9.73;[[37392.406]]
0.54;9.73;[[37393.055]]
0.55;9.73;[[37393.703]]
0.56;9.73;[[37394.355]]
0.57;9.73;[[37395.01]]
0.58;9.73;[[37395.656]]
0.59;9.73;[[37396.305]]
0.6;9.73;[[37396.96]]
0.61;9.73;[[37397.61]]
0.62;9.73;[[37398.258]]
0.63;9.73;[[37398.91]]
0.64;9.73;[[37399.56]]
0.65;9.73;[[37400.215]]
0.66;9.73;[[37400.86]]
0.67;9.73;[[37401.51]]
0.68;9.73;[[37402.156]]
0.69;9.73;[[37402.81]]
0.7;9.73;[[37403.46]]
0.71;9.73;[[37404.11]]
0.72;9.73;[[37404.76]]
0.73;9.73;[[37405.41]]
0.74;9.73;[[37406.066]]
0.75;9.73;[[37406.715]]
0.76;9.73;[[37407.37]]
0.77;9.73;[[37408.016]]
0.78;9.73;[[37408.668]]
0.79;9.73;[[37409.316]]
0.8;9.73;[[37409.97]]
0.81;9.73;[[37410.62]]
0.82;9.73;[[37411.266]]
0.83;9.73;[[37411.918]]
0.84;9.73;[[37412.57]]
0.85;9.73;[[37413.21]]
0.86;9.73;[[37413.863]]
0.87;9.73;[[37414.52]]
0.88;9.73;[[37415.168]]
0.89;9.73;[[37415.82]]
0.9;9.73;[[37416.473]]
0.91;9.73;[[37417.12]]
0.92;9.73;[[37417.77]]
0.93;9.73;[[37418.426]]
0.94;9.73;[[37419.074]]
0.95;9.73;[[37419.723]]
0.96;9.73;[[37420.375]]
0.97;9.73;[[37421.027]]
0.98;9.73;[[37421.67]]
0.99;9.73;[[37422.324]]
0.01;9.74;[[37401.547]]
0.02;9.74;[[37402.195]]
0.03;9.74;[[37402.848]]
0.04;9.74;[[37403.496]]
0.05;9.74;[[37404.15]]
0.06;9.74;[[37404.797]]
0.07;9.74;[[37405.45]]
0.08;9.74;[[37406.094]]
0.09;9.74;[[37406.746]]
0.1;9.74;[[37407.4]]
0.11;9.74;[[37408.047]]
0.12;9.74;[[37408.7]]
0.13;9.74;[[37409.35]]
0.14;9.74;[[37410.004]]
0.15;9.74;[[37410.652]]
0.16;9.74;[[37411.3]]
0.17;9.74;[[37411.953]]
0.18;9.74;[[37412.6]]
0.19;9.74;[[37413.254]]
0.2;9.74;[[37413.906]]
0.21;9.74;[[37414.55]]
0.22;9.74;[[37415.2]]
0.23;9.74;[[37415.855]]
0.24;9.74;[[37416.504]]
0.25;9.74;[[37417.156]]
0.26;9.74;[[37417.81]]
0.27;9.74;[[37418.457]]
0.28;9.74;[[37419.11]]
0.29;9.74;[[37419.758]]
0.3;9.74;[[37420.406]]
0.31;9.74;[[37421.062]]
0.32;9.74;[[37421.707]]
0.33;9.74;[[37422.355]]
0.34;9.74;[[37423.008]]
0.35;9.74;[[37423.66]]
0.36;9.74;[[37424.312]]
0.37;9.74;[[37424.96]]
0.38;9.74;[[37425.613]]
0.39;9.74;[[37426.266]]
0.4;9.74;[[37426.906]]
0.41;9.74;[[37427.562]]
0.42;9.74;[[37428.215]]
0.43;9.74;[[37428.863]]
0.44;9.74;[[37429.52]]
0.45;9.74;[[37430.16]]
0.46;9.74;[[37430.816]]
0.47;9.74;[[37431.46]]
0.48;9.74;[[37432.117]]
0.49;9.74;[[37432.77]]
0.5;9.74;[[37433.418]]
0.51;9.74;[[37434.066]]
0.52;9.74;[[37434.723]]
0.53;9.74;[[37435.367]]
0.54;9.74;[[37436.02]]
0.55;9.74;[[37436.664]]
0.56;9.74;[[37437.32]]
0.57;9.74;[[37437.97]]
0.58;9.74;[[37438.617]]
0.59;9.74;[[37439.27]]
0.6;9.74;[[37439.92]]
0.61;9.74;[[37440.57]]
0.62;9.74;[[37441.227]]
0.63;9.74;[[37441.875]]
0.64;9.74;[[37442.523]]
0.65;9.74;[[37443.176]]
0.66;9.74;[[37443.82]]
0.67;9.74;[[37444.48]]
0.68;9.74;[[37445.12]]
0.69;9.74;[[37445.777]]
0.7;9.74;[[37446.42]]
0.71;9.74;[[37447.074]]
0.72;9.74;[[37447.727]]
0.73;9.74;[[37448.375]]
0.74;9.74;[[37449.023]]
0.75;9.74;[[37449.68]]
0.76;9.74;[[37450.33]]
0.77;9.74;[[37450.98]]
0.78;9.74;[[37451.62]]
0.79;9.74;[[37452.277]]
0.8;9.74;[[37452.934]]
0.81;9.74;[[37453.574]]
0.82;9.74;[[37454.234]]
0.83;9.74;[[37454.875]]
0.84;9.74;[[37455.53]]
0.85;9.74;[[37456.18]]
0.86;9.74;[[37456.832]]
0.87;9.74;[[37457.477]]
0.88;9.74;[[37458.133]]
0.89;9.74;[[37458.78]]
0.9;9.74;[[37459.438]]
0.91;9.74;[[37460.086]]
0.92;9.74;[[37460.734]]
0.93;9.74;[[37461.383]]
0.94;9.74;[[37462.03]]
0.95;9.74;[[37462.68]]
0.96;9.74;[[37463.34]]
0.97;9.74;[[37463.99]]
0.98;9.74;[[37464.64]]
0.99;9.74;[[37465.29]]
0.01;9.75;[[37444.504]]
0.02;9.75;[[37445.164]]
0.03;9.75;[[37445.81]]
0.04;9.75;[[37446.46]]
0.05;9.75;[[37447.12]]
0.06;9.75;[[37447.76]]
0.07;9.75;[[37448.406]]
0.08;9.75;[[37449.06]]
0.09;9.75;[[37449.715]]
0.1;9.75;[[37450.36]]
0.11;9.75;[[37451.01]]
0.12;9.75;[[37451.66]]
0.13;9.75;[[37452.316]]
0.14;9.75;[[37452.957]]
0.15;9.75;[[37453.617]]
0.16;9.75;[[37454.258]]
0.17;9.75;[[37454.914]]
0.18;9.75;[[37455.566]]
0.19;9.75;[[37456.22]]
0.2;9.75;[[37456.87]]
0.21;9.75;[[37457.523]]
0.22;9.75;[[37458.17]]
0.23;9.75;[[37458.82]]
0.24;9.75;[[37459.473]]
0.25;9.75;[[37460.117]]
0.26;9.75;[[37460.77]]
0.27;9.75;[[37461.42]]
0.28;9.75;[[37462.07]]
0.29;9.75;[[37462.72]]
0.3;9.75;[[37463.37]]
0.31;9.75;[[37464.023]]
0.32;9.75;[[37464.676]]
0.33;9.75;[[37465.316]]
0.34;9.75;[[37465.973]]
0.35;9.75;[[37466.62]]
0.36;9.75;[[37467.273]]
0.37;9.75;[[37467.926]]
0.38;9.75;[[37468.57]]
0.39;9.75;[[37469.223]]
0.4;9.75;[[37469.88]]
0.41;9.75;[[37470.53]]
0.42;9.75;[[37471.17]]
0.43;9.75;[[37471.824]]
0.44;9.75;[[37472.48]]
0.45;9.75;[[37473.13]]
0.46;9.75;[[37473.773]]
0.47;9.75;[[37474.426]]
0.48;9.75;[[37475.074]]
0.49;9.75;[[37475.73]]
0.5;9.75;[[37476.38]]
0.51;9.75;[[37477.027]]
0.52;9.75;[[37477.676]]
0.53;9.75;[[37478.332]]
0.54;9.75;[[37478.99]]
0.55;9.75;[[37479.637]]
0.56;9.75;[[37480.29]]
0.57;9.75;[[37480.93]]
0.58;9.75;[[37481.582]]
0.59;9.75;[[37482.23]]
0.6;9.75;[[37482.883]]
0.61;9.75;[[37483.527]]
0.62;9.75;[[37484.188]]
0.63;9.75;[[37484.836]]
0.64;9.75;[[37485.49]]
0.65;9.75;[[37486.137]]
0.66;9.75;[[37486.785]]
0.67;9.75;[[37487.44]]
0.68;9.75;[[37488.086]]
0.69;9.75;[[37488.742]]
0.7;9.75;[[37489.387]]
0.71;9.75;[[37490.035]]
0.72;9.75;[[37490.69]]
0.73;9.75;[[37491.34]]
0.74;9.75;[[37491.99]]
0.75;9.75;[[37492.645]]
0.76;9.75;[[37493.293]]
0.77;9.75;[[37493.94]]
0.78;9.75;[[37494.594]]
0.79;9.75;[[37495.242]]
0.8;9.75;[[37495.89]]
0.81;9.75;[[37496.547]]
0.82;9.75;[[37497.19]]
0.83;9.75;[[37497.844]]
0.84;9.75;[[37498.492]]
0.85;9.75;[[37499.145]]
0.86;9.75;[[37499.793]]
0.87;9.75;[[37500.44]]
0.88;9.75;[[37501.098]]
0.89;9.75;[[37501.746]]
0.9;9.75;[[37502.402]]
0.91;9.75;[[37503.047]]
0.92;9.75;[[37503.695]]
0.93;9.75;[[37504.348]]
0.94;9.75;[[37505.004]]
0.95;9.75;[[37505.652]]
0.96;9.75;[[37506.297]]
0.97;9.75;[[37506.95]]
0.98;9.75;[[37507.6]]
0.99;9.75;[[37508.246]]
0.01;9.76;[[37487.477]]
0.02;9.76;[[37488.12]]
0.03;9.76;[[37488.77]]
0.04;9.76;[[37489.426]]
0.05;9.76;[[37490.074]]
0.06;9.76;[[37490.723]]
0.07;9.76;[[37491.375]]
0.08;9.76;[[37492.023]]
0.09;9.76;[[37492.668]]
0.1;9.76;[[37493.332]]
0.11;9.76;[[37493.98]]
0.12;9.76;[[37494.62]]
0.13;9.76;[[37495.273]]
0.14;9.76;[[37495.926]]
0.15;9.76;[[37496.582]]
0.16;9.76;[[37497.223]]
0.17;9.76;[[37497.883]]
0.18;9.76;[[37498.53]]
0.19;9.76;[[37499.18]]
0.2;9.76;[[37499.83]]
0.21;9.76;[[37500.473]]
0.22;9.76;[[37501.13]]
0.23;9.76;[[37501.78]]
0.24;9.76;[[37502.43]]
0.25;9.76;[[37503.08]]
0.26;9.76;[[37503.727]]
0.27;9.76;[[37504.387]]
0.28;9.76;[[37505.03]]
0.29;9.76;[[37505.68]]
0.3;9.76;[[37506.336]]
0.31;9.76;[[37506.984]]
0.32;9.76;[[37507.637]]
0.33;9.76;[[37508.285]]
0.34;9.76;[[37508.934]]
0.35;9.76;[[37509.59]]
0.36;9.76;[[37510.234]]
0.37;9.76;[[37510.887]]
0.38;9.76;[[37511.54]]
0.39;9.76;[[37512.184]]
0.4;9.76;[[37512.84]]
0.41;9.76;[[37513.49]]
0.42;9.76;[[37514.14]]
0.43;9.76;[[37514.793]]
0.44;9.76;[[37515.44]]
0.45;9.76;[[37516.086]]
0.46;9.76;[[37516.742]]
0.47;9.76;[[37517.395]]
0.48;9.76;[[37518.04]]
0.49;9.76;[[37518.69]]
0.5;9.76;[[37519.34]]
0.51;9.76;[[37520.]]
0.52;9.76;[[37520.637]]
0.53;9.76;[[37521.293]]
0.54;9.76;[[37521.94]]
0.55;9.76;[[37522.594]]
0.56;9.76;[[37523.242]]
0.57;9.76;[[37523.895]]
0.58;9.76;[[37524.547]]
0.59;9.76;[[37525.195]]
0.6;9.76;[[37525.848]]
0.61;9.76;[[37526.492]]
0.62;9.76;[[37527.145]]
0.63;9.76;[[37527.797]]
0.64;9.76;[[37528.45]]
0.65;9.76;[[37529.098]]
0.66;9.76;[[37529.754]]
0.67;9.76;[[37530.4]]
0.68;9.76;[[37531.047]]
0.69;9.76;[[37531.7]]
0.7;9.76;[[37532.35]]
0.71;9.76;[[37532.996]]
0.72;9.76;[[37533.652]]
0.73;9.76;[[37534.3]]
0.74;9.76;[[37534.957]]
0.75;9.76;[[37535.598]]
0.76;9.76;[[37536.254]]
0.77;9.76;[[37536.902]]
0.78;9.76;[[37537.555]]
0.79;9.76;[[37538.207]]
0.8;9.76;[[37538.85]]
0.81;9.76;[[37539.504]]
0.82;9.76;[[37540.156]]
0.83;9.76;[[37540.81]]
0.84;9.76;[[37541.453]]
0.85;9.76;[[37542.105]]
0.86;9.76;[[37542.758]]
0.87;9.76;[[37543.406]]
0.88;9.76;[[37544.055]]
0.89;9.76;[[37544.71]]
0.9;9.76;[[37545.355]]
0.91;9.76;[[37546.004]]
0.92;9.76;[[37546.664]]
0.93;9.76;[[37547.312]]
0.94;9.76;[[37547.96]]
0.95;9.76;[[37548.613]]
0.96;9.76;[[37549.266]]
0.97;9.76;[[37549.906]]
0.98;9.76;[[37550.56]]
0.99;9.76;[[37551.21]]
0.01;9.77;[[37530.438]]
0.02;9.77;[[37531.086]]
0.03;9.77;[[37531.74]]
0.04;9.77;[[37532.395]]
0.05;9.77;[[37533.043]]
0.06;9.77;[[37533.69]]
0.07;9.77;[[37534.34]]
0.08;9.77;[[37534.99]]
0.09;9.77;[[37535.64]]
0.1;9.77;[[37536.293]]
0.11;9.77;[[37536.938]]
0.12;9.77;[[37537.594]]
0.13;9.77;[[37538.246]]
0.14;9.77;[[37538.89]]
0.15;9.77;[[37539.54]]
0.16;9.77;[[37540.195]]
0.17;9.77;[[37540.844]]
0.18;9.77;[[37541.496]]
0.19;9.77;[[37542.14]]
0.2;9.77;[[37542.793]]
0.21;9.77;[[37543.445]]
0.22;9.77;[[37544.098]]
0.23;9.77;[[37544.75]]
0.24;9.77;[[37545.4]]
0.25;9.77;[[37546.05]]
0.26;9.77;[[37546.695]]
0.27;9.77;[[37547.344]]
0.28;9.77;[[37547.996]]
0.29;9.77;[[37548.652]]
0.3;9.77;[[37549.3]]
0.31;9.77;[[37549.953]]
0.32;9.77;[[37550.598]]
0.33;9.77;[[37551.246]]
0.34;9.77;[[37551.9]]
0.35;9.77;[[37552.555]]
0.36;9.77;[[37553.2]]
0.37;9.77;[[37553.85]]
0.38;9.77;[[37554.5]]
0.39;9.77;[[37555.152]]
0.4;9.77;[[37555.805]]
0.41;9.77;[[37556.453]]
0.42;9.77;[[37557.105]]
0.43;9.77;[[37557.758]]
0.44;9.77;[[37558.406]]
0.45;9.77;[[37559.055]]
0.46;9.77;[[37559.707]]
0.47;9.77;[[37560.355]]
0.48;9.77;[[37561.008]]
0.49;9.77;[[37561.66]]
0.5;9.77;[[37562.31]]
0.51;9.77;[[37562.957]]
0.52;9.77;[[37563.613]]
0.53;9.77;[[37564.258]]
0.54;9.77;[[37564.91]]
0.55;9.77;[[37565.56]]
0.56;9.77;[[37566.207]]
0.57;9.77;[[37566.863]]
0.58;9.77;[[37567.51]]
0.59;9.77;[[37568.16]]
0.6;9.77;[[37568.812]]
0.61;9.77;[[37569.457]]
0.62;9.77;[[37570.113]]
0.63;9.77;[[37570.76]]
0.64;9.77;[[37571.41]]
0.65;9.77;[[37572.066]]
0.66;9.77;[[37572.715]]
0.67;9.77;[[37573.363]]
0.68;9.77;[[37574.016]]
0.69;9.77;[[37574.668]]
0.7;9.77;[[37575.316]]
0.71;9.77;[[37575.97]]
0.72;9.77;[[37576.613]]
0.73;9.77;[[37577.266]]
0.74;9.77;[[37577.918]]
0.75;9.77;[[37578.566]]
0.76;9.77;[[37579.22]]
0.77;9.77;[[37579.867]]
0.78;9.77;[[37580.523]]
0.79;9.77;[[37581.17]]
0.8;9.77;[[37581.82]]
0.81;9.77;[[37582.47]]
0.82;9.77;[[37583.117]]
0.83;9.77;[[37583.77]]
0.84;9.77;[[37584.426]]
0.85;9.77;[[37585.07]]
0.86;9.77;[[37585.72]]
0.87;9.77;[[37586.367]]
0.88;9.77;[[37587.027]]
0.89;9.77;[[37587.67]]
0.9;9.77;[[37588.324]]
0.91;9.77;[[37588.973]]
0.92;9.77;[[37589.625]]
0.93;9.77;[[37590.28]]
0.94;9.77;[[37590.926]]
0.95;9.77;[[37591.58]]
0.96;9.77;[[37592.223]]
0.97;9.77;[[37592.875]]
0.98;9.77;[[37593.53]]
0.99;9.77;[[37594.176]]
0.01;9.78;[[37573.4]]
0.02;9.78;[[37574.047]]
0.03;9.78;[[37574.695]]
0.04;9.78;[[37575.355]]
0.05;9.78;[[37576.]]
0.06;9.78;[[37576.645]]
0.07;9.78;[[37577.293]]
0.08;9.78;[[37577.945]]
0.09;9.78;[[37578.6]]
0.1;9.78;[[37579.246]]
0.11;9.78;[[37579.895]]
0.12;9.78;[[37580.55]]
0.13;9.78;[[37581.2]]
0.14;9.78;[[37581.85]]
0.15;9.78;[[37582.5]]
0.16;9.78;[[37583.152]]
0.17;9.78;[[37583.805]]
0.18;9.78;[[37584.457]]
0.19;9.78;[[37585.1]]
0.2;9.78;[[37585.754]]
0.21;9.78;[[37586.406]]
0.22;9.78;[[37587.055]]
0.23;9.78;[[37587.703]]
0.24;9.78;[[37588.355]]
0.25;9.78;[[37589.004]]
0.26;9.78;[[37589.652]]
0.27;9.78;[[37590.305]]
0.28;9.78;[[37590.957]]
0.29;9.78;[[37591.605]]
0.3;9.78;[[37592.258]]
0.31;9.78;[[37592.914]]
0.32;9.78;[[37593.555]]
0.33;9.78;[[37594.203]]
0.34;9.78;[[37594.863]]
0.35;9.78;[[37595.51]]
0.36;9.78;[[37596.156]]
0.37;9.78;[[37596.816]]
0.38;9.78;[[37597.457]]
0.39;9.78;[[37598.113]]
0.4;9.78;[[37598.76]]
0.41;9.78;[[37599.41]]
0.42;9.78;[[37600.06]]
0.43;9.78;[[37600.71]]
0.44;9.78;[[37601.36]]
0.45;9.78;[[37602.016]]
0.46;9.78;[[37602.664]]
0.47;9.78;[[37603.32]]
0.48;9.78;[[37603.96]]
0.49;9.78;[[37604.61]]
0.5;9.78;[[37605.266]]
0.51;9.78;[[37605.914]]
0.52;9.78;[[37606.566]]
0.53;9.78;[[37607.22]]
0.54;9.78;[[37607.87]]
0.55;9.78;[[37608.523]]
0.56;9.78;[[37609.168]]
0.57;9.78;[[37609.816]]
0.58;9.78;[[37610.47]]
0.59;9.78;[[37611.117]]
0.6;9.78;[[37611.77]]
0.61;9.78;[[37612.418]]
0.62;9.78;[[37613.074]]
0.63;9.78;[[37613.723]]
0.64;9.78;[[37614.37]]
0.65;9.78;[[37615.01]]
0.66;9.78;[[37615.67]]
0.67;9.78;[[37616.33]]
0.68;9.78;[[37616.977]]
0.69;9.78;[[37617.625]]
0.7;9.78;[[37618.277]]
0.71;9.78;[[37618.926]]
0.72;9.78;[[37619.57]]
0.73;9.78;[[37620.23]]
0.74;9.78;[[37620.875]]
0.75;9.78;[[37621.527]]
0.76;9.78;[[37622.176]]
0.77;9.78;[[37622.83]]
